# group_id d_radial[kpc] v_radial[km/s] RA Dec MAG_B MAG_K
16410 30965.847656 2403.624268 5.086270 -66.924583 -18.055178 -20.742632
16418 42009.292969 2782.751465 222.409027 -78.852623 -18.176729 -20.841774
16422 45268.789062 3042.042725 1.991053 51.207989 -18.055851 -20.580683
16423 44519.605469 2696.610107 97.028748 -38.814468 -17.647783 -20.047705
16426 41433.886719 2771.668213 243.915604 33.598412 -18.478168 -21.225784
16427 46702.871094 3209.846436 226.499634 4.570277 -17.466560 -20.011145
16431 38717.117188 2686.385498 179.165833 -4.779302 -17.862394 -20.508280
16432 42989.449219 2894.956543 51.756413 0.666572 -17.975050 -20.672113
16434 38745.898438 2661.324463 112.059410 69.181175 -17.825069 -20.290609
16435 31110.345703 1997.292114 69.933853 62.469604 -18.035473 -20.411926
16436 46083.449219 2780.263184 56.202671 -2.245240 -17.946758 -21.088116
16439 35951.523438 2290.876221 243.912674 15.736959 -17.854811 -20.297394
16441 21069.251953 1440.365967 57.745174 48.843647 -17.926476 -20.577063
16443 36728.210938 2493.286865 98.722290 42.700119 -18.037071 -20.739719
16448 26785.414062 1748.687988 210.636124 40.173187 -17.877333 -20.185495
16449 36588.132812 2539.105957 61.215431 -15.075736 -18.277889 -20.727867
16451 42783.312500 2793.541504 265.475250 24.344589 -17.718416 -20.693268
16455 45706.453125 2976.505127 340.501160 42.117878 -18.536066 -21.119095
16458 23776.705078 1460.615601 291.139069 -10.912866 -17.854019 -20.207016
16460 51027.832031 3469.598877 350.931732 16.277550 -17.446941 -20.205517
16461 49440.023438 3192.197021 303.242035 26.432182 -18.331379 -21.137453
16462 52748.226562 3194.443848 305.115051 50.119205 -17.840233 -20.573824
16468 42630.785156 2625.752686 269.162292 13.817342 -18.048649 -20.788296
16470 41387.535156 2744.381348 121.536758 -34.995205 -17.802549 -20.675274
16472 43785.542969 2869.416992 26.023630 -13.284580 -17.492788 -20.487936
16476 46646.144531 3039.374023 82.821793 -44.007160 -17.830496 -20.366409
16477 46714.515625 2988.040283 63.034817 -6.747345 -17.937988 -20.757877
16478 18133.898438 1337.477295 45.250549 -4.648415 -17.772789 -20.586575
16479 49066.203125 3184.904053 61.697807 -3.701874 -17.301420 -20.139542
16480 18865.060547 1304.647095 194.514999 27.446459 -17.457544 -20.380768
16482 48734.691406 3241.776611 179.858719 -47.292179 -17.475515 -20.395798
16485 34221.300781 2435.976074 171.801239 17.552357 -18.021557 -20.649323
16487 36235.960938 2565.649170 37.895771 3.227298 -18.446646 -20.194471
16489 48218.046875 3400.100830 40.234715 19.560732 -17.730087 -20.677454
16490 25503.761719 1773.687256 36.736546 -61.909412 -17.532793 -20.074947
16496 35316.562500 2372.201172 322.725769 -27.105461 -17.894447 -20.425495
16499 41759.191406 2795.395020 18.481659 49.703876 -18.048601 -20.455042
16501 45187.285156 3253.647705 65.698219 24.959702 -17.693905 -20.183878
16502 48125.871094 3122.013672 333.128296 -5.613472 -17.783081 -20.468924
16507 44493.128906 2874.406006 54.635559 -3.294501 -17.700300 -20.238184
16511 31519.261719 1921.102295 31.541840 -54.190098 -18.103306 -20.693447
16513 38962.082031 2566.338379 103.794525 34.898834 -18.184921 -20.806709
16516 30828.375000 2212.013428 302.975281 -66.374077 -17.962349 -20.397009
16518 48083.125000 3359.932861 279.442902 6.516068 -18.052025 -20.595119
16519 44662.050781 3352.841797 208.299683 8.946093 -17.687830 -20.118704
16522 30898.144531 1978.490845 143.214432 -33.144344 -17.696600 -20.096302
16524 40506.789062 2540.620605 301.074982 -2.500935 -18.074663 -20.928259
16525 44327.722656 2909.641113 22.787457 53.052742 -17.619240 -20.325245
16526 32877.402344 2230.467285 231.788635 5.465975 -17.786129 -20.155712
16531 43441.753906 2766.238770 356.439026 24.362034 -18.123281 -20.561762
16536 33708.007812 1848.421875 258.025391 -3.270021 -17.919073 -20.267986
16537 36085.937500 2256.838867 63.132786 52.237354 -17.630207 -20.356611
16539 37362.179688 2609.231201 180.491379 25.731506 -17.741728 -20.827309
16541 48753.003906 3466.552490 272.245941 -63.809776 -18.169689 -20.290480
16542 54382.003906 3446.369141 348.705902 -5.459718 -17.732794 -20.158350
16549 51675.500000 3496.069824 90.174461 20.495798 -17.709368 -20.426153
16550 38644.511719 2379.078125 189.228531 -12.907506 -17.556131 -20.242371
16551 24565.101562 1697.254272 49.401321 -3.210783 -18.156624 -20.948450
16552 51734.953125 3249.535156 291.327118 66.032745 -18.256556 -20.646891
16553 44977.410156 2772.443848 303.861542 0.760938 -17.961056 -20.647762
16558 34334.500000 2391.103027 245.741287 7.618727 -17.850853 -20.436356
16560 50811.011719 3433.280273 241.078293 -66.525406 -17.851711 -20.621586
16565 20907.384766 1695.579346 132.851379 -40.458359 -17.541529 -20.449903
16567 11693.431641 1140.733887 39.830040 -39.997318 -17.918488 -20.299362
16568 48625.183594 3091.983398 196.559906 0.362301 -17.820282 -20.165140
16569 41834.738281 2646.539551 335.008942 27.959610 -18.276873 -20.841402
16570 36105.023438 2304.686035 52.320053 -23.650320 -18.039845 -20.272448
16571 27015.751953 1869.892090 200.082291 56.363922 -17.615433 -20.176149
16572 30787.117188 2008.860840 234.706375 1.710204 -18.030874 -20.718964
16573 39447.812500 2764.393555 46.143490 27.586578 -17.707668 -20.124681
16574 42831.441406 2998.834229 293.169342 -74.445717 -18.068237 -20.474133
16578 29904.970703 1894.466797 211.375412 46.332584 -17.630936 -20.206100
16580 37590.480469 2499.944092 161.303360 5.091155 -18.097771 -20.545729
16583 43603.277344 2713.513184 344.564972 -8.285586 -17.975367 -20.552940
16585 28242.259766 1967.284424 89.100922 -55.914856 -18.218855 -20.744770
16586 36326.773438 2546.769531 182.709930 26.087387 -17.716082 -20.451876
16588 53589.539062 3468.119385 316.268524 48.159237 -18.085712 -20.743494
16592 47051.027344 3433.608398 276.286011 12.493379 -17.550819 -20.113882
16593 48603.214844 3350.569580 352.737762 20.466709 -17.846663 -20.568693
16596 38719.386719 2666.488770 354.348328 41.514908 -17.820408 -20.888655
16597 47771.707031 3378.050293 90.235588 68.024361 -18.422615 -20.808266
16606 48364.878906 3253.730957 164.866608 1.189580 -17.819960 -20.326847
16607 34441.117188 2283.116455 165.647476 -46.625633 -18.624025 -21.091194
16608 36390.804688 2202.505859 157.458969 -30.857079 -18.240538 -20.975376
16610 29872.539062 1940.921265 163.467072 -5.915702 -18.252319 -20.725639
16611 47914.355469 3096.949951 54.557068 -16.916958 -17.824240 -20.068073
16613 42452.742188 2742.379150 148.880493 -24.192986 -17.875414 -20.007587
16614 15656.015625 1102.503662 209.353012 -49.714588 -18.257067 -20.543976
16616 50692.484375 3387.827637 51.467728 -42.563641 -17.808552 -20.401251
16618 46734.187500 2931.516113 309.486328 -7.137158 -17.729492 -20.433262
16619 19429.738281 1473.451660 190.342178 6.120088 -17.709713 -20.368204
16620 34240.726562 2247.541992 99.310112 -63.284466 -17.855255 -20.573002
16621 18333.457031 1290.169922 46.080925 25.951262 -17.785477 -20.522930
16624 45013.339844 3153.992432 210.650391 36.226212 -18.086025 -20.736412
16629 33244.398438 1794.520264 168.294601 -13.371317 -18.360769 -21.236959
16632 46235.796875 3175.047363 276.230164 -71.859001 -17.926073 -20.259926
16634 50396.839844 3339.653320 317.461273 -14.907017 -17.688297 -20.362383
16636 35570.648438 2424.563232 183.899734 -1.862750 -17.874784 -20.702887
16638 17402.460938 1143.479736 51.848263 -4.600822 -17.776953 -20.578878
16640 20279.585938 1398.650146 291.203400 -49.804527 -17.987696 -20.444185
16644 48502.113281 2765.488281 107.969933 -45.142159 -18.109167 -20.705496
16647 34726.339844 2275.299805 175.482376 -40.622692 -17.921261 -20.736374
16648 44731.472656 2925.517822 267.143646 -2.578328 -17.773079 -20.147688
16650 45811.382812 3306.197998 27.689749 13.703292 -18.048958 -20.681252
16652 10925.242188 988.506470 45.071327 6.858548 -18.149176 -20.923727
16654 42851.585938 3024.806396 173.660690 46.040695 -17.774675 -20.431686
16655 15841.003906 1135.771729 187.661591 -64.668877 -17.789953 -20.603367
16657 29643.593750 1663.497559 257.659973 -6.331646 -17.608015 -20.234674
16660 31814.380859 1856.947754 37.536400 -38.372608 -17.711201 -20.200550
16662 51261.679688 3422.036377 316.959351 12.812109 -17.861979 -20.258099
16663 36153.457031 2353.363770 239.281754 -18.242102 -17.775209 -20.443626
16667 38205.121094 2670.389893 92.908501 22.796745 -18.244646 -20.934647
16668 24676.236328 1688.092529 165.632782 42.084793 -18.051746 -20.001202
16669 43728.203125 3064.576416 40.218872 43.502304 -17.801657 -20.302511
16672 32066.753906 1475.588623 137.744247 -34.767689 -17.498228 -20.389357
16675 28452.453125 1995.027466 13.835612 -51.579914 -17.994497 -20.520144
16676 41747.570312 2174.350586 281.848999 7.426416 -17.710457 -20.241941
16684 9994.884766 865.994873 127.985184 -45.612473 -17.909111 -20.427090
16685 47834.945312 3276.973877 271.053131 44.640064 -17.635973 -20.287714
16687 48293.562500 3452.339355 79.212662 33.711658 -18.006027 -20.505196
16693 39862.058594 2554.995605 184.831131 -40.503628 -17.652292 -20.348272
16697 43275.402344 3019.388184 123.429329 70.831459 -17.874352 -20.550257
16700 16136.435547 1239.881470 52.875519 9.618518 -18.029993 -20.183712
16701 47396.382812 2972.466797 316.651642 -0.746232 -17.970446 -20.155321
16706 44202.660156 3149.854736 354.641418 -65.116714 -17.811943 -20.524097
16711 43234.882812 3194.555176 234.989258 40.250652 -17.663708 -20.144791
16717 37964.292969 2630.258545 113.593895 52.966904 -17.757978 -20.276659
16720 47865.921875 3424.310791 201.829102 42.777363 -17.555853 -20.125130
16721 32091.748047 1638.793091 135.280090 -37.913441 -17.947762 -20.893412
16723 33758.238281 2278.875244 121.249580 -6.029144 -17.727800 -20.109838
16724 50390.593750 3215.165039 311.237366 75.591652 -17.874350 -20.506001
16727 34657.980469 2034.680542 155.856140 -30.103176 -17.527279 -20.487572
16730 4340.235840 341.651642 119.259102 42.039261 -17.724981 -20.113113
16734 29856.339844 2084.993896 38.611206 -75.318245 -18.279474 -20.947689
16735 40295.222656 2869.133789 179.829819 24.521921 -18.182810 -20.547346
16736 20870.773438 1534.470947 132.714066 -28.096125 -17.837366 -20.129007
16739 38448.621094 2350.833740 38.472637 -32.464661 -17.971844 -20.618090
16744 26695.689453 1751.332642 347.328247 35.273010 -18.210417 -20.502720
16746 6148.397461 492.032318 90.067566 -44.156181 -18.111729 -20.491577
16747 43621.367188 2781.570557 68.147957 -33.753242 -18.143423 -20.742723
16748 43468.285156 2925.010986 183.657578 3.172349 -17.806448 -20.324797
16749 44991.218750 3034.796631 17.612709 -51.487499 -17.802784 -20.770700
16752 27435.988281 1899.340454 196.340973 -0.874838 -18.004370 -20.779356
16753 36160.433594 2738.429443 339.106384 -46.192818 -17.625353 -20.350666
16755 3068.224121 443.388763 54.160885 -33.625053 -18.307005 -21.109810
16761 14770.160156 972.926575 160.508362 38.201225 -17.583549 -20.334074
16762 15548.743164 1120.633545 39.257206 -38.909721 -17.691450 -20.598831
16765 20404.125000 1606.177612 25.427591 -38.652184 -17.520655 -20.088421
16768 49776.945312 3334.898438 278.199646 67.672745 -18.021866 -20.340923
16770 39225.683594 2420.070312 268.382080 -22.174522 -18.257500 -20.614286
16772 38501.875000 2451.493652 227.422852 32.508972 -18.023235 -20.771969
16774 48535.800781 3142.674805 340.913971 10.091679 -18.103714 -20.543968
16776 47190.796875 3210.079834 142.084732 -36.874229 -18.178083 -20.606457
16777 42966.070312 3007.808350 37.038361 3.604448 -18.026598 -20.820248
16779 53336.820312 3193.702393 351.179596 49.809250 -17.645342 -20.644255
16787 52757.781250 3357.034912 350.852142 -5.845842 -17.921953 -20.450737
16788 43485.664062 2743.966553 67.996880 -20.086226 -17.790379 -20.395460
16791 20894.519531 1665.340088 118.482346 -49.156998 -17.837946 -20.760918
16792 48008.585938 2908.611572 185.750977 -14.808881 -17.644127 -20.029964
16793 45702.214844 3113.756348 110.549706 -77.293221 -17.721678 -20.561005
16797 25259.433594 1681.979492 209.847824 23.846300 -17.881441 -20.547422
16800 42950.660156 2803.777344 241.894531 -45.688137 -17.908075 -20.069992
16801 48691.210938 3243.813477 99.803261 28.992670 -17.751715 -20.314743
16806 50483.519531 3287.903320 319.343079 5.047851 -17.815920 -20.326765
16812 26327.185547 1651.184937 219.235184 -16.898317 -17.043333 -20.152575
16813 46842.664062 3097.024658 234.944672 -38.219723 -17.947420 -20.778419
16816 35327.593750 2517.756836 179.274216 -8.394363 -18.062389 -20.694677
16824 26584.339844 1746.141235 281.306213 -42.018959 -18.183460 -20.662640
16826 50066.316406 3207.356934 85.146767 -24.935413 -18.100487 -20.897240
16828 30644.919922 1951.321899 40.899452 -37.427570 -17.472763 -20.412657
16831 40191.957031 2741.868652 65.762497 35.842072 -18.088982 -20.656305
16832 8329.928711 671.765259 60.260406 1.999811 -17.794806 -20.389206
16834 35610.898438 2312.774414 233.552017 14.271017 -17.121433 -20.095966
16837 28143.164062 1959.580566 117.520477 -46.963306 -18.503593 -21.147133
16840 47178.410156 3415.970215 63.574577 33.505569 -17.914812 -20.559847
16841 36106.484375 2509.292236 91.134079 15.066925 -17.883732 -20.341726
16843 29553.644531 2055.804688 211.032593 -5.556816 -17.571142 -20.149879
16844 39050.273438 2517.741943 164.311569 18.015831 -17.657145 -20.355795
16848 33844.917969 2392.407715 34.301403 -12.433143 -17.890858 -20.095484
16857 6767.422852 619.356628 203.127731 73.687706 -17.668350 -20.174696
16858 39399.050781 2473.383057 31.309885 -53.809448 -18.542542 -20.734392
16861 45084.621094 2893.259521 276.130585 39.496040 -17.935741 -20.563087
16862 38141.859375 2560.890381 124.561920 33.392300 -17.955095 -20.120981
16866 51757.062500 3367.867920 313.074249 41.488041 -17.883307 -20.625235
16867 37605.359375 2328.525391 2.803375 36.535568 -18.234505 -20.849657
16875 34323.250000 2296.841797 175.972153 -78.066101 -18.028503 -20.549206
16880 15831.548828 1048.660767 167.628632 -20.109394 -18.387217 -20.601801
16885 28429.318359 1853.015991 324.879639 -19.590382 -17.991598 -20.632696
16886 40003.496094 2429.330811 264.316193 4.015393 -17.893936 -20.375896
16888 35678.652344 2302.248535 130.835907 -43.980167 -18.020094 -20.788948
16890 10725.664062 733.486023 185.997543 8.324635 -18.105755 -20.601870
16891 37647.546875 2582.617188 208.433228 -20.698683 -17.656265 -20.180027
16894 51913.964844 3240.871094 356.784088 -3.241307 -18.101542 -20.461302
16897 24886.658203 1674.904175 224.990875 4.068969 -18.322380 -20.605988
16898 12744.064453 1107.463135 43.328773 -25.023510 -17.495749 -20.255476
16899 37837.398438 2169.846191 267.469055 -0.470689 -17.892372 -20.324186
16900 35016.042969 2375.013672 71.075958 37.108112 -17.714775 -20.281822
16902 29347.486328 2032.787964 335.636444 -71.928093 -17.960178 -20.381926
16903 49002.320312 3005.482910 303.414185 -13.622094 -18.110069 -20.789801
16906 48310.226562 3210.474609 341.721222 43.734512 -17.835339 -20.276764
16913 39830.015625 2644.683105 137.686966 29.746271 -17.363041 -20.047562
16914 45937.468750 3462.236328 343.510468 -58.825649 -18.092669 -20.190689
16915 48196.187500 2737.482422 288.224548 14.134495 -17.983664 -21.020342
16917 43924.878906 2929.227051 358.548004 26.432304 -17.504259 -20.374290
16918 30823.511719 2328.231934 1.172698 -66.029221 -18.109716 -20.976427
16922 17024.326172 1214.323975 140.601685 -39.876945 -17.364332 -20.213243
16923 49961.281250 3017.572754 91.148895 -41.839996 -17.557549 -20.222401
16924 44001.804688 2956.255615 183.007660 2.205680 -17.792021 -20.246128
16929 36863.496094 2555.195801 26.082043 31.214010 -17.919376 -20.482944
16933 38633.222656 2853.617188 47.849083 67.738266 -17.714943 -20.220949
16934 40262.117188 2615.095215 235.998383 -31.256836 -17.777807 -20.363749
16942 25035.158203 1872.211548 128.865280 -42.382584 -17.895176 -20.834808
16943 39278.320312 2609.641846 145.997940 30.695360 -18.107908 -20.527657
16948 45836.332031 3233.520752 201.475388 40.098080 -17.964539 -20.535505
16949 44689.007812 2865.644531 276.779175 4.734933 -18.333010 -21.104637
16951 7759.884766 730.138367 229.931885 41.350307 -17.916327 -20.688385
16952 52097.656250 3404.022705 321.754333 47.508350 -17.716034 -20.451948
16956 51437.167969 3405.816650 262.454254 -14.122106 -17.783140 -20.423588
16957 45331.203125 2920.034424 332.023743 7.520789 -17.650803 -20.462410
16959 37412.183594 2591.723633 216.321533 -10.553079 -17.665581 -20.468096
16962 43330.113281 2895.342285 9.568298 19.356161 -18.097200 -20.426445
16964 47229.890625 2406.260986 56.585178 0.891196 -17.718931 -20.752497
16969 14710.745117 619.157959 57.376919 -39.237446 -17.806612 -20.303631
16970 31835.501953 2181.443359 32.881863 -32.345882 -17.781551 -20.454634
16971 43460.195312 2608.541504 193.386871 -27.295599 -18.005543 -20.648624
16972 54223.894531 3237.721191 103.887421 -46.625034 -18.004265 -20.919006
16975 38576.425781 2266.755127 122.332069 -44.459892 -17.445236 -20.184690
16977 51136.878906 3376.793701 334.282715 47.601631 -17.630140 -20.107222
16979 32517.265625 1981.201538 144.128723 -33.844849 -18.158121 -20.475519
16981 28092.619141 1754.388306 150.929489 -20.520237 -17.738066 -20.558798
16983 43054.867188 3114.041748 355.883575 -54.153652 -17.806543 -20.418730
16984 45568.949219 3107.017578 114.862152 13.463614 -17.993202 -20.245947
16985 20662.365234 1420.117554 157.700104 62.820339 -17.882185 -20.094597
16987 36667.613281 2275.596924 280.222290 43.027035 -17.486238 -20.089462
16991 39617.808594 2610.528320 324.025482 -39.149719 -18.490732 -21.072100
16992 25134.199219 1615.546997 225.952866 32.537468 -18.062622 -20.552223
16994 51952.105469 3159.876465 290.979950 11.616675 -17.841141 -20.343611
16996 54491.273438 3477.655762 122.620834 -29.056585 -17.705519 -20.598845
17001 45135.281250 3047.217529 336.567505 29.713514 -18.572639 -20.950188
17003 20353.236328 1484.147095 52.410751 -2.813792 -17.912603 -20.226696
17004 48141.164062 2748.296387 291.245697 13.702028 -18.356651 -20.927265
17005 45898.109375 2596.857910 289.805450 16.931314 -18.197666 -20.949261
17009 44871.339844 2902.987549 317.642273 25.642483 -17.581518 -20.356680
17011 48469.792969 3124.082520 227.170670 -40.344936 -18.098928 -20.490473
17013 32104.767578 2098.232178 156.588745 -20.226027 -17.637552 -20.134224
17016 37302.316406 2633.553467 54.552498 9.997778 -17.569912 -20.532490
17017 36740.503906 2643.690186 60.015778 63.216000 -17.631525 -20.670828
17018 30004.611328 2099.954346 40.105057 -34.261383 -17.480694 -20.019373
17022 21660.464844 1637.924683 153.922668 -19.102077 -17.673496 -20.483284
17024 40596.789062 2642.425537 351.429901 -31.562937 -18.017368 -20.401396
17034 45160.957031 2891.384766 62.521904 -7.045169 -18.398659 -20.809582
17039 29133.400391 1872.728394 331.655792 8.919988 -18.103857 -20.817156
17040 45687.812500 3119.700195 80.324936 -26.960415 -17.847166 -20.620806
17044 46510.730469 3270.471191 270.645508 -69.686104 -17.431860 -20.487333
17045 33891.769531 1992.307983 267.627106 28.688473 -17.688915 -20.172941
17048 44551.359375 3364.144287 335.405457 -67.882713 -17.585915 -20.141682
17051 37673.460938 2565.237549 149.299438 34.226944 -17.670300 -20.488049
17057 34818.929688 2421.640625 175.031204 31.193302 -17.589544 -20.134216
17060 44848.636719 3429.670166 206.420853 7.847443 -17.669424 -20.401215
17063 46899.113281 3332.324219 63.999928 25.967079 -18.109867 -20.362873
17064 32672.470703 2217.049072 97.621696 21.038792 -17.684713 -20.241238
17066 49413.152344 3372.647705 145.826874 59.125996 -18.280905 -20.690353
17071 36607.863281 2593.486572 200.693649 37.473324 -18.297703 -20.639793
17074 50841.007812 3299.306152 130.813141 -25.636137 -18.299112 -20.777334
17075 50881.601562 3360.635986 40.284569 -22.402397 -18.119402 -20.725307
17076 34032.738281 2094.439209 74.315437 -36.184105 -17.384377 -20.283823
17077 47266.835938 3488.289551 32.341518 28.872458 -17.771082 -20.270224
17081 21081.943359 1456.527954 165.493271 6.626123 -18.165260 -20.623301
17083 21446.234375 1389.106812 201.813217 -12.548068 -17.832649 -20.352310
17086 16735.814453 1257.296265 45.512074 41.067429 -17.720703 -20.471134
17087 38392.738281 2622.304688 83.623154 10.241930 -17.541187 -20.052279
17088 49061.960938 3493.317383 93.282928 38.037380 -17.712046 -20.025778
17089 27699.041016 1764.297607 315.184998 35.994373 -18.083530 -20.736410
17091 27683.865234 1928.626343 166.499863 69.132317 -18.066832 -20.442724
17093 49690.703125 3397.087158 95.720634 12.577785 -17.376154 -20.037041
17095 32286.601562 2244.947754 134.928589 -36.544277 -17.270866 -20.327549
17097 39289.503906 2627.218506 323.035217 -30.356850 -17.746517 -20.386992
17098 41628.941406 2641.249268 54.987720 -30.049368 -17.591400 -20.237665
17103 43728.445312 2694.536133 356.428101 21.517656 -17.532505 -20.379618
17105 29603.046875 2053.214111 46.625282 60.819374 -17.632580 -20.065908
17109 54938.250000 3425.386719 89.335754 -27.630785 -17.717686 -20.464561
17110 34385.851562 2100.123779 165.261688 -23.796194 -18.016125 -20.515841
17111 45392.906250 2967.198730 341.122833 16.091303 -17.735361 -20.262880
17112 23678.359375 1577.243164 245.064163 -63.009224 -17.891573 -20.508095
17113 29160.117188 1799.591675 50.170235 -37.875645 -17.808474 -20.250868
17114 36530.937500 2488.139893 351.874969 -4.336548 -17.667431 -20.193319
17115 42406.378906 2803.267334 56.523273 -72.112770 -18.145700 -20.166012
17117 48619.722656 3294.651611 305.799622 33.684361 -17.648062 -20.736069
17121 52033.285156 3291.820068 91.089203 -26.266632 -17.426123 -20.019100
17122 50219.425781 3327.032715 304.907532 -25.602259 -17.853998 -20.450125
17124 38077.781250 2470.593506 116.551582 -39.629269 -18.112659 -20.590372
17125 44388.292969 2960.445801 260.545166 -13.225417 -17.948704 -20.370790
17126 25964.673828 1586.368164 191.441940 -3.435831 -17.490467 -20.150856
17128 47074.558594 3016.037598 306.843689 -4.767021 -17.868996 -20.360674
17130 47765.496094 3451.782471 35.329445 20.271666 -18.174118 -20.823145
17132 20070.675781 1386.340942 163.872864 1.486809 -17.997589 -20.686426
17136 41082.277344 2722.270264 23.423090 -14.470083 -17.947382 -20.079885
17138 51751.515625 3219.677490 89.322212 -29.020222 -17.953491 -20.811953
17146 51881.519531 3469.942139 132.231888 58.534508 -17.774078 -20.267076
17147 38900.429688 2536.802979 238.070328 18.512823 -17.571392 -20.141243
17151 39264.621094 2709.188965 219.254501 -17.018494 -18.191345 -20.547710
17152 43048.910156 2957.361816 191.850998 66.174103 -18.003546 -20.660679
17153 50668.269531 3442.005859 145.452347 -46.929184 -17.875626 -20.452534
17154 44146.035156 2939.217285 354.828979 48.395081 -17.799868 -20.224188
17155 39003.121094 2572.148926 87.904625 8.291555 -17.340107 -20.019361
17156 51114.339844 3164.114746 99.779572 -48.200390 -17.670286 -21.229977
17157 53611.843750 3388.296875 297.422577 15.387759 -17.920380 -20.828829
17158 45146.976562 2992.808838 26.043715 -11.432178 -17.931610 -20.328444
17161 29760.146484 1940.979370 50.787579 -23.984255 -17.795483 -20.165077
17165 38809.835938 2386.952637 189.543533 -14.841153 -17.700426 -20.460052
17166 49987.597656 3386.721680 165.970856 14.995851 -18.299131 -20.300444
17170 25162.464844 1930.996704 32.260509 6.934008 -18.231827 -21.113077
17174 42701.343750 3031.106689 194.031540 46.242359 -17.608513 -20.105331
17177 32901.539062 2449.795410 198.891937 7.173331 -18.198292 -20.775856
17181 50210.015625 3336.174561 43.206055 -51.444675 -18.038189 -20.335405
17184 41753.953125 2663.090332 269.486053 9.558331 -18.073694 -20.538343
17185 54907.437500 3400.305664 292.429626 51.139439 -17.977451 -20.858658
17189 30418.681641 1976.817383 235.599030 12.203212 -17.928076 -20.612469
17192 43580.125000 2988.035156 117.248756 -12.428431 -18.205553 -20.304060
17195 34491.550781 2286.851074 325.249512 -30.876995 -17.868298 -20.443579
17196 22691.724609 1603.834229 147.929855 -14.712124 -17.543316 -20.094486
17198 32331.914062 2267.147705 194.926300 23.851955 -17.974651 -20.654392
17199 50771.550781 3348.988770 35.809193 -20.221533 -17.903807 -20.513433
17201 36285.164062 2315.435303 240.615646 -39.405182 -18.157780 -20.712015
17203 32745.261719 2329.340088 164.415298 7.867086 -18.244089 -20.819952
17204 50803.812500 2919.924072 199.095398 6.952811 -18.067480 -20.713470
17208 31912.068359 1932.910645 105.916977 -53.995464 -18.021458 -20.634596
17210 27426.613281 1866.787964 161.502441 -10.857876 -17.667940 -20.468702
17211 51922.207031 3292.611084 303.150635 1.113990 -17.800194 -20.117243
17212 31975.570312 2059.867920 6.879712 -23.674084 -17.895021 -20.697849
17215 29345.617188 1705.081177 227.414886 -2.523113 -17.310190 -20.177534
17220 44271.042969 2545.686035 55.887333 -0.576044 -18.392824 -20.970900
17222 46795.054688 3186.549561 260.540833 46.341434 -17.802567 -20.356022
17223 29984.882812 2040.433472 48.267815 -25.966513 -17.730860 -20.385870
17224 45302.929688 3024.559814 7.883763 50.644035 -17.749594 -20.417635
17226 46348.648438 3168.204346 167.923569 -54.228333 -17.645998 -20.554276
17227 48842.824219 3443.337646 49.922501 41.905056 -18.156927 -20.621977
17229 40192.757812 2776.737549 220.049118 -15.412314 -17.981369 -20.347492
17230 33236.683594 2250.005127 325.429535 -30.268986 -18.187231 -20.770414
17233 19710.117188 1354.412598 212.911621 18.673285 -17.752371 -20.288710
17238 41202.332031 2480.516113 272.342682 -7.825429 -17.794315 -20.578831
17240 41669.171875 2885.068115 4.025550 29.236002 -17.727926 -20.931913
17241 51015.703125 3318.152832 293.609863 -35.380058 -18.118568 -20.476788
17242 51932.113281 3145.923828 301.574005 11.592019 -17.960083 -20.486458
17246 34825.917969 2086.296387 61.071724 55.123436 -17.773354 -20.358334
17248 44289.945312 3100.983154 165.563828 55.622997 -17.581257 -20.304876
17250 48264.816406 3367.094238 181.651855 15.220761 -17.983105 -20.418985
17254 46622.519531 3384.668701 77.440514 41.274364 -18.000784 -20.183067
17255 52535.644531 3417.011230 15.256079 54.692532 -17.657236 -20.484756
17256 27607.804688 1945.066772 213.593658 0.387921 -17.865068 -20.431633
17257 44392.910156 2890.299805 201.747818 -23.432404 -18.338903 -21.136086
17261 28846.521484 1892.229248 163.137939 -6.863076 -18.093409 -20.747416
17265 12156.427734 882.462341 201.807892 -30.154484 -17.442907 -20.094461
17266 13999.085938 896.632935 124.852959 -51.187954 -17.456553 -20.135817
17267 38727.855469 2430.832031 36.319695 -35.306675 -18.099369 -20.518187
17269 33345.195312 2297.898926 106.990837 -36.831470 -18.078363 -20.522684
17273 36255.691406 2324.258545 176.148468 -38.608498 -17.770216 -20.529734
17274 35963.199219 2485.870361 34.408493 44.088554 -17.744940 -20.523457
17275 42084.421875 2901.898438 83.909569 36.404915 -18.185471 -20.779631
17280 48790.433594 3394.729980 260.692352 2.212271 -17.753805 -20.377817
17281 45252.187500 3088.912109 117.481804 -48.832058 -17.688171 -20.559061
17283 42525.832031 3005.775146 78.330856 5.472668 -18.213503 -20.679029
17286 49776.324219 3397.636719 291.962524 14.741979 -17.689928 -20.292744
17287 44925.718750 2859.461182 137.307648 -41.497231 -17.589045 -20.327696
17289 54297.464844 3405.390625 273.153198 -26.846720 -17.442654 -20.094315
17290 37517.476562 2264.855469 173.719604 -7.323397 -17.858854 -20.215088
17295 18690.308594 1361.978882 307.899994 -54.975979 -17.716885 -20.280613
17298 42009.687500 2621.506348 77.524292 57.131927 -17.906202 -20.343279
17300 43692.878906 2977.867432 7.325443 28.457552 -17.693501 -20.252916
17303 35205.636719 1674.641602 173.524887 -8.610894 -17.800499 -20.570078
17305 42980.121094 2815.997070 32.637001 -6.504956 -17.583496 -20.282076
17307 28434.972656 2297.569336 194.013535 -0.279846 -17.781231 -20.587042
